"Hero1","H1name","Hero2","H2name","wins","losses","num_of_picks","win_percentage","pickpermedian"
40,"Venomancer",99,"Bristleback",42,38,80,0.525,1.02564102564103
40,"Venomancer",100,"Tusk",92,83,175,0.525714285714286,2.24358974358974
40,"Venomancer",101,"Skywrath Mage",26,30,56,0.464285714285714,0.717948717948718
40,"Venomancer",102,"Abaddon",50,23,73,0.684931506849315,0.935897435897436
40,"Venomancer",103,"Elder Titan",12,7,19,0.631578947368421,0.243589743589744
40,"Venomancer",104,"Legion Commander",92,101,193,0.476683937823834,2.47435897435897
40,"Venomancer",105,"Techies",6,7,13,0.461538461538462,0.166666666666667
40,"Venomancer",106,"Ember Spirit",77,74,151,0.509933774834437,1.93589743589744
40,"Venomancer",107,"Earth Spirit",30,22,52,0.576923076923077,0.666666666666667
40,"Venomancer",109,"Terrorblade",22,24,46,0.478260869565217,0.58974358974359
40,"Venomancer",110,"Phoenix",41,23,64,0.640625,0.82051282051282
40,"Venomancer",111,"Oracle",6,7,13,0.461538461538462,0.166666666666667
40,"Venomancer",112,"Winter Wyvern",61,47,108,0.564814814814815,1.38461538461538
41,"Faceless Void",42,"Wraith King",45,42,87,0.517241379310345,1.11538461538462
41,"Faceless Void",43,"Death Prophet",19,18,37,0.513513513513513,0.474358974358974
41,"Faceless Void",44,"Phantom Assassin",25,38,63,0.396825396825397,0.807692307692308
41,"Faceless Void",45,"Pugna",18,18,36,0.5,0.461538461538462
41,"Faceless Void",46,"Templar Assassin",53,60,113,0.469026548672566,1.44871794871795
41,"Faceless Void",47,"Viper",50,57,107,0.467289719626168,1.37179487179487
41,"Faceless Void",48,"Luna",11,15,26,0.423076923076923,0.333333333333333
41,"Faceless Void",49,"Dragon Knight",20,22,42,0.476190476190476,0.538461538461538
41,"Faceless Void",50,"Dazzle",88,92,180,0.488888888888889,2.30769230769231
41,"Faceless Void",51,"Clockwerk",44,61,105,0.419047619047619,1.34615384615385
41,"Faceless Void",52,"Leshrac",14,26,40,0.35,0.512820512820513
41,"Faceless Void",53,"Nature's Prophet",26,45,71,0.366197183098592,0.91025641025641
41,"Faceless Void",54,"Lifestealer",16,23,39,0.41025641025641,0.5
41,"Faceless Void",55,"Dark Seer",46,45,91,0.505494505494505,1.16666666666667
41,"Faceless Void",56,"Clinkz",19,23,42,0.452380952380952,0.538461538461538
41,"Faceless Void",57,"Omniknight",62,60,122,0.508196721311475,1.56410256410256
41,"Faceless Void",58,"Enchantress",11,24,35,0.314285714285714,0.448717948717949
41,"Faceless Void",59,"Huskar",25,24,49,0.510204081632653,0.628205128205128
41,"Faceless Void",60,"Night Stalker",28,33,61,0.459016393442623,0.782051282051282
41,"Faceless Void",61,"Broodmother",12,19,31,0.387096774193548,0.397435897435897
41,"Faceless Void",62,"Bounty Hunter",61,76,137,0.445255474452555,1.75641025641026
41,"Faceless Void",63,"Weaver",14,29,43,0.325581395348837,0.551282051282051
41,"Faceless Void",64,"Jakiro",52,45,97,0.536082474226804,1.24358974358974
41,"Faceless Void",65,"Batrider",12,7,19,0.631578947368421,0.243589743589744
41,"Faceless Void",66,"Chen",12,12,24,0.5,0.307692307692308
41,"Faceless Void",67,"Spectre",12,22,34,0.352941176470588,0.435897435897436
41,"Faceless Void",68,"Ancient Apparition",89,113,202,0.440594059405941,2.58974358974359
41,"Faceless Void",69,"Doom",76,74,150,0.506666666666667,1.92307692307692
41,"Faceless Void",70,"Ursa",35,34,69,0.507246376811594,0.884615384615385
41,"Faceless Void",71,"Spirit Breaker",63,72,135,0.466666666666667,1.73076923076923
41,"Faceless Void",72,"Gyrocopter",46,42,88,0.522727272727273,1.12820512820513
41,"Faceless Void",73,"Alchemist",102,97,199,0.512562814070352,2.55128205128205
41,"Faceless Void",74,"Invoker",170,192,362,0.469613259668508,4.64102564102564
41,"Faceless Void",75,"Silencer",108,94,202,0.534653465346535,2.58974358974359
41,"Faceless Void",76,"Outworld Devourer",20,29,49,0.408163265306122,0.628205128205128
41,"Faceless Void",77,"Lycan",7,13,20,0.35,0.256410256410256
41,"Faceless Void",78,"Brewmaster",12,12,24,0.5,0.307692307692308
41,"Faceless Void",79,"Shadow Demon",11,18,29,0.379310344827586,0.371794871794872
41,"Faceless Void",80,"Lone Druid",6,13,19,0.315789473684211,0.243589743589744
41,"Faceless Void",81,"Chaos Knight",13,19,32,0.40625,0.41025641025641
41,"Faceless Void",82,"Meepo",8,21,29,0.275862068965517,0.371794871794872
41,"Faceless Void",83,"Treant Protector",18,20,38,0.473684210526316,0.487179487179487
41,"Faceless Void",84,"Ogre Magi",55,58,113,0.486725663716814,1.44871794871795
41,"Faceless Void",85,"Undying",61,67,128,0.4765625,1.64102564102564
41,"Faceless Void",86,"Rubick",62,117,179,0.346368715083799,2.29487179487179
41,"Faceless Void",87,"Disruptor",48,75,123,0.390243902439024,1.57692307692308
41,"Faceless Void",88,"Nyx Assassin",29,45,74,0.391891891891892,0.948717948717949
41,"Faceless Void",89,"Naga Siren",6,16,22,0.272727272727273,0.282051282051282
41,"Faceless Void",90,"Keeper of the Light",20,27,47,0.425531914893617,0.602564102564103
41,"Faceless Void",91,"Io",10,22,32,0.3125,0.41025641025641
41,"Faceless Void",92,"Visage",6,16,22,0.272727272727273,0.282051282051282
41,"Faceless Void",93,"Slark",31,40,71,0.436619718309859,0.91025641025641
41,"Faceless Void",94,"Medusa",16,11,27,0.592592592592593,0.346153846153846
41,"Faceless Void",95,"Troll Warlord",7,11,18,0.388888888888889,0.230769230769231
41,"Faceless Void",96,"Centaur Warrunner",15,23,38,0.394736842105263,0.487179487179487
41,"Faceless Void",97,"Magnus",30,47,77,0.38961038961039,0.987179487179487
41,"Faceless Void",98,"Timbersaw",40,48,88,0.454545454545455,1.12820512820513
41,"Faceless Void",99,"Bristleback",44,53,97,0.45360824742268,1.24358974358974
41,"Faceless Void",100,"Tusk",75,112,187,0.401069518716578,2.3974358974359
41,"Faceless Void",101,"Skywrath Mage",31,79,110,0.281818181818182,1.41025641025641
41,"Faceless Void",102,"Abaddon",35,46,81,0.432098765432099,1.03846153846154
41,"Faceless Void",103,"Elder Titan",12,17,29,0.413793103448276,0.371794871794872
41,"Faceless Void",104,"Legion Commander",75,95,170,0.441176470588235,2.17948717948718
41,"Faceless Void",105,"Techies",11,20,31,0.354838709677419,0.397435897435897
41,"Faceless Void",106,"Ember Spirit",36,66,102,0.352941176470588,1.30769230769231
41,"Faceless Void",107,"Earth Spirit",24,27,51,0.470588235294118,0.653846153846154
41,"Faceless Void",109,"Terrorblade",5,14,19,0.263157894736842,0.243589743589744
41,"Faceless Void",110,"Phoenix",59,41,100,0.59,1.28205128205128
41,"Faceless Void",111,"Oracle",7,13,20,0.35,0.256410256410256
41,"Faceless Void",112,"Winter Wyvern",72,96,168,0.428571428571429,2.15384615384615
42,"Wraith King",43,"Death Prophet",48,43,91,0.527472527472527,1.16666666666667
42,"Wraith King",44,"Phantom Assassin",121,86,207,0.584541062801932,2.65384615384615
42,"Wraith King",45,"Pugna",46,41,87,0.528735632183908,1.11538461538462
42,"Wraith King",46,"Templar Assassin",223,158,381,0.585301837270341,4.88461538461539
42,"Wraith King",47,"Viper",126,78,204,0.617647058823529,2.61538461538462
42,"Wraith King",48,"Luna",39,32,71,0.549295774647887,0.91025641025641
42,"Wraith King",49,"Dragon Knight",33,24,57,0.578947368421053,0.730769230769231
42,"Wraith King",50,"Dazzle",336,234,570,0.589473684210526,7.30769230769231
42,"Wraith King",51,"Clockwerk",137,100,237,0.578059071729958,3.03846153846154
42,"Wraith King",52,"Leshrac",47,33,80,0.5875,1.02564102564103
42,"Wraith King",53,"Nature's Prophet",78,98,176,0.443181818181818,2.25641025641026
42,"Wraith King",54,"Lifestealer",49,35,84,0.583333333333333,1.07692307692308
42,"Wraith King",55,"Dark Seer",140,123,263,0.532319391634981,3.37179487179487
42,"Wraith King",56,"Clinkz",56,57,113,0.495575221238938,1.44871794871795
42,"Wraith King",57,"Omniknight",196,99,295,0.664406779661017,3.78205128205128
42,"Wraith King",58,"Enchantress",34,29,63,0.53968253968254,0.807692307692308
42,"Wraith King",59,"Huskar",86,67,153,0.562091503267974,1.96153846153846
42,"Wraith King",60,"Night Stalker",103,59,162,0.635802469135803,2.07692307692308
42,"Wraith King",61,"Broodmother",58,48,106,0.547169811320755,1.35897435897436
42,"Wraith King",62,"Bounty Hunter",234,177,411,0.569343065693431,5.26923076923077
42,"Wraith King",63,"Weaver",61,50,111,0.54954954954955,1.42307692307692
42,"Wraith King",64,"Jakiro",109,78,187,0.582887700534759,2.3974358974359
42,"Wraith King",65,"Batrider",36,30,66,0.545454545454545,0.846153846153846
42,"Wraith King",66,"Chen",22,13,35,0.628571428571429,0.448717948717949
42,"Wraith King",67,"Spectre",81,54,135,0.6,1.73076923076923
42,"Wraith King",68,"Ancient Apparition",280,195,475,0.589473684210526,6.08974358974359
42,"Wraith King",69,"Doom",280,168,448,0.625,5.74358974358974
42,"Wraith King",70,"Ursa",118,67,185,0.637837837837838,2.37179487179487
42,"Wraith King",71,"Spirit Breaker",266,148,414,0.642512077294686,5.30769230769231
42,"Wraith King",72,"Gyrocopter",99,57,156,0.634615384615385,2
42,"Wraith King",73,"Alchemist",303,163,466,0.650214592274678,5.97435897435897
42,"Wraith King",74,"Invoker",443,291,734,0.603542234332425,9.41025641025641
42,"Wraith King",75,"Silencer",283,198,481,0.588357588357588,6.16666666666667
42,"Wraith King",76,"Outworld Devourer",46,32,78,0.58974358974359,1
42,"Wraith King",77,"Lycan",20,10,30,0.666666666666667,0.384615384615385
42,"Wraith King",78,"Brewmaster",36,21,57,0.631578947368421,0.730769230769231
42,"Wraith King",79,"Shadow Demon",59,49,108,0.546296296296296,1.38461538461538
42,"Wraith King",80,"Lone Druid",29,24,53,0.547169811320755,0.67948717948718
42,"Wraith King",81,"Chaos Knight",35,24,59,0.593220338983051,0.756410256410256
42,"Wraith King",82,"Meepo",47,29,76,0.618421052631579,0.974358974358974
42,"Wraith King",83,"Treant Protector",51,40,91,0.56043956043956,1.16666666666667
42,"Wraith King",84,"Ogre Magi",160,103,263,0.608365019011407,3.37179487179487
42,"Wraith King",85,"Undying",241,135,376,0.640957446808511,4.82051282051282
42,"Wraith King",86,"Rubick",283,249,532,0.531954887218045,6.82051282051282
42,"Wraith King",87,"Disruptor",214,116,330,0.648484848484848,4.23076923076923
42,"Wraith King",88,"Nyx Assassin",87,65,152,0.572368421052632,1.94871794871795
42,"Wraith King",89,"Naga Siren",15,16,31,0.483870967741935,0.397435897435897
42,"Wraith King",90,"Keeper of the Light",78,72,150,0.52,1.92307692307692
42,"Wraith King",91,"Io",55,39,94,0.585106382978723,1.20512820512821
42,"Wraith King",92,"Visage",40,32,72,0.555555555555556,0.923076923076923
42,"Wraith King",93,"Slark",120,95,215,0.558139534883721,2.75641025641026
42,"Wraith King",94,"Medusa",47,23,70,0.671428571428571,0.897435897435897
42,"Wraith King",95,"Troll Warlord",42,27,69,0.608695652173913,0.884615384615385
42,"Wraith King",96,"Centaur Warrunner",61,34,95,0.642105263157895,1.21794871794872
42,"Wraith King",97,"Magnus",111,83,194,0.572164948453608,2.48717948717949
42,"Wraith King",98,"Timbersaw",87,72,159,0.547169811320755,2.03846153846154
42,"Wraith King",99,"Bristleback",108,84,192,0.5625,2.46153846153846
42,"Wraith King",100,"Tusk",385,235,620,0.620967741935484,7.94871794871795
42,"Wraith King",101,"Skywrath Mage",91,87,178,0.51123595505618,2.28205128205128
42,"Wraith King",102,"Abaddon",116,54,170,0.682352941176471,2.17948717948718
42,"Wraith King",103,"Elder Titan",33,11,44,0.75,0.564102564102564
42,"Wraith King",104,"Legion Commander",221,166,387,0.571059431524548,4.96153846153846
42,"Wraith King",105,"Techies",33,27,60,0.55,0.769230769230769
42,"Wraith King",106,"Ember Spirit",201,128,329,0.610942249240122,4.21794871794872
42,"Wraith King",107,"Earth Spirit",122,61,183,0.666666666666667,2.34615384615385
42,"Wraith King",109,"Terrorblade",38,20,58,0.655172413793103,0.743589743589744
42,"Wraith King",110,"Phoenix",123,89,212,0.580188679245283,2.71794871794872
42,"Wraith King",111,"Oracle",45,40,85,0.529411764705882,1.08974358974359
42,"Wraith King",112,"Winter Wyvern",291,229,520,0.559615384615385,6.66666666666667
43,"Death Prophet",44,"Phantom Assassin",65,52,117,0.555555555555556,1.5
43,"Death Prophet",45,"Pugna",8,11,19,0.421052631578947,0.243589743589744
43,"Death Prophet",46,"Templar Assassin",20,19,39,0.512820512820513,0.5
43,"Death Prophet",47,"Viper",18,11,29,0.620689655172414,0.371794871794872
43,"Death Prophet",48,"Luna",16,17,33,0.484848484848485,0.423076923076923
43,"Death Prophet",49,"Dragon Knight",14,16,30,0.466666666666667,0.384615384615385
43,"Death Prophet",50,"Dazzle",56,48,104,0.538461538461538,1.33333333333333
43,"Death Prophet",51,"Clockwerk",23,19,42,0.547619047619048,0.538461538461538
43,"Death Prophet",52,"Leshrac",7,5,12,0.583333333333333,0.153846153846154
43,"Death Prophet",53,"Nature's Prophet",20,33,53,0.377358490566038,0.67948717948718
43,"Death Prophet",54,"Lifestealer",18,24,42,0.428571428571429,0.538461538461538
43,"Death Prophet",55,"Dark Seer",18,28,46,0.391304347826087,0.58974358974359
43,"Death Prophet",56,"Clinkz",12,14,26,0.461538461538462,0.333333333333333
43,"Death Prophet",57,"Omniknight",51,24,75,0.68,0.961538461538462
43,"Death Prophet",58,"Enchantress",1,4,5,0.2,0.0641025641025641
43,"Death Prophet",59,"Huskar",22,21,43,0.511627906976744,0.551282051282051
43,"Death Prophet",60,"Night Stalker",27,18,45,0.6,0.576923076923077
43,"Death Prophet",61,"Broodmother",5,9,14,0.357142857142857,0.179487179487179
43,"Death Prophet",62,"Bounty Hunter",41,46,87,0.471264367816092,1.11538461538462
43,"Death Prophet",63,"Weaver",16,19,35,0.457142857142857,0.448717948717949
43,"Death Prophet",64,"Jakiro",19,18,37,0.513513513513513,0.474358974358974
43,"Death Prophet",65,"Batrider",4,9,13,0.307692307692308,0.166666666666667
43,"Death Prophet",66,"Chen",7,5,12,0.583333333333333,0.153846153846154
43,"Death Prophet",67,"Spectre",42,26,68,0.617647058823529,0.871794871794872
43,"Death Prophet",68,"Ancient Apparition",38,37,75,0.506666666666667,0.961538461538462
43,"Death Prophet",69,"Doom",44,42,86,0.511627906976744,1.1025641025641
43,"Death Prophet",70,"Ursa",45,42,87,0.517241379310345,1.11538461538462
43,"Death Prophet",71,"Spirit Breaker",43,41,84,0.511904761904762,1.07692307692308
43,"Death Prophet",72,"Gyrocopter",43,41,84,0.511904761904762,1.07692307692308
43,"Death Prophet",73,"Alchemist",44,55,99,0.444444444444444,1.26923076923077
43,"Death Prophet",74,"Invoker",44,54,98,0.448979591836735,1.25641025641026
43,"Death Prophet",75,"Silencer",39,33,72,0.541666666666667,0.923076923076923
43,"Death Prophet",76,"Outworld Devourer",5,4,9,0.555555555555556,0.115384615384615
43,"Death Prophet",77,"Lycan",20,7,27,0.740740740740741,0.346153846153846
43,"Death Prophet",78,"Brewmaster",3,11,14,0.214285714285714,0.179487179487179
43,"Death Prophet",79,"Shadow Demon",6,8,14,0.428571428571429,0.179487179487179
43,"Death Prophet",80,"Lone Druid",3,8,11,0.272727272727273,0.141025641025641
43,"Death Prophet",81,"Chaos Knight",24,11,35,0.685714285714286,0.448717948717949
43,"Death Prophet",82,"Meepo",10,2,12,0.833333333333333,0.153846153846154
43,"Death Prophet",83,"Treant Protector",18,16,34,0.529411764705882,0.435897435897436
43,"Death Prophet",84,"Ogre Magi",34,29,63,0.53968253968254,0.807692307692308
43,"Death Prophet",85,"Undying",50,42,92,0.543478260869565,1.17948717948718
43,"Death Prophet",86,"Rubick",34,51,85,0.4,1.08974358974359
43,"Death Prophet",87,"Disruptor",30,16,46,0.652173913043478,0.58974358974359
43,"Death Prophet",88,"Nyx Assassin",25,22,47,0.531914893617021,0.602564102564103
43,"Death Prophet",89,"Naga Siren",3,7,10,0.3,0.128205128205128
43,"Death Prophet",90,"Keeper of the Light",18,20,38,0.473684210526316,0.487179487179487
43,"Death Prophet",91,"Io",6,6,12,0.5,0.153846153846154
43,"Death Prophet",92,"Visage",7,7,14,0.5,0.179487179487179
43,"Death Prophet",93,"Slark",41,57,98,0.418367346938776,1.25641025641026
43,"Death Prophet",94,"Medusa",17,22,39,0.435897435897436,0.5
43,"Death Prophet",95,"Troll Warlord",15,8,23,0.652173913043478,0.294871794871795
43,"Death Prophet",96,"Centaur Warrunner",14,17,31,0.451612903225806,0.397435897435897
43,"Death Prophet",97,"Magnus",19,20,39,0.487179487179487,0.5
43,"Death Prophet",98,"Timbersaw",16,22,38,0.421052631578947,0.487179487179487
43,"Death Prophet",99,"Bristleback",27,38,65,0.415384615384615,0.833333333333333
43,"Death Prophet",100,"Tusk",58,57,115,0.504347826086956,1.47435897435897
43,"Death Prophet",101,"Skywrath Mage",11,18,29,0.379310344827586,0.371794871794872
43,"Death Prophet",102,"Abaddon",26,15,41,0.634146341463415,0.525641025641026
43,"Death Prophet",103,"Elder Titan",6,2,8,0.75,0.102564102564103
43,"Death Prophet",104,"Legion Commander",61,61,122,0.5,1.56410256410256
43,"Death Prophet",105,"Techies",2,15,17,0.117647058823529,0.217948717948718
43,"Death Prophet",106,"Ember Spirit",30,44,74,0.405405405405405,0.948717948717949
43,"Death Prophet",107,"Earth Spirit",6,14,20,0.3,0.256410256410256
43,"Death Prophet",109,"Terrorblade",7,7,14,0.5,0.179487179487179
43,"Death Prophet",110,"Phoenix",14,14,28,0.5,0.358974358974359
43,"Death Prophet",111,"Oracle",5,6,11,0.454545454545455,0.141025641025641
43,"Death Prophet",112,"Winter Wyvern",55,42,97,0.56701030927835,1.24358974358974
44,"Phantom Assassin",45,"Pugna",56,45,101,0.554455445544555,1.29487179487179
44,"Phantom Assassin",46,"Templar Assassin",142,164,306,0.464052287581699,3.92307692307692
44,"Phantom Assassin",47,"Viper",71,107,178,0.398876404494382,2.28205128205128
44,"Phantom Assassin",48,"Luna",22,26,48,0.458333333333333,0.615384615384615
44,"Phantom Assassin",49,"Dragon Knight",42,53,95,0.442105263157895,1.21794871794872
44,"Phantom Assassin",50,"Dazzle",246,256,502,0.49003984063745,6.43589743589744
44,"Phantom Assassin",51,"Clockwerk",123,130,253,0.486166007905138,3.24358974358974
44,"Phantom Assassin",52,"Leshrac",24,44,68,0.352941176470588,0.871794871794872
44,"Phantom Assassin",53,"Nature's Prophet",69,141,210,0.328571428571429,2.69230769230769
44,"Phantom Assassin",54,"Lifestealer",40,70,110,0.363636363636364,1.41025641025641
44,"Phantom Assassin",55,"Dark Seer",99,109,208,0.475961538461538,2.66666666666667
44,"Phantom Assassin",56,"Clinkz",42,62,104,0.403846153846154,1.33333333333333
44,"Phantom Assassin",57,"Omniknight",295,197,492,0.599593495934959,6.30769230769231
44,"Phantom Assassin",58,"Enchantress",24,29,53,0.452830188679245,0.67948717948718
44,"Phantom Assassin",59,"Huskar",69,91,160,0.43125,2.05128205128205
44,"Phantom Assassin",60,"Night Stalker",63,85,148,0.425675675675676,1.8974358974359
44,"Phantom Assassin",61,"Broodmother",30,45,75,0.4,0.961538461538462
44,"Phantom Assassin",62,"Bounty Hunter",165,187,352,0.46875,4.51282051282051
44,"Phantom Assassin",63,"Weaver",53,63,116,0.456896551724138,1.48717948717949
44,"Phantom Assassin",64,"Jakiro",80,70,150,0.533333333333333,1.92307692307692
44,"Phantom Assassin",65,"Batrider",19,41,60,0.316666666666667,0.769230769230769
44,"Phantom Assassin",66,"Chen",16,16,32,0.5,0.41025641025641
44,"Phantom Assassin",67,"Spectre",57,58,115,0.495652173913044,1.47435897435897
44,"Phantom Assassin",68,"Ancient Apparition",166,216,382,0.43455497382199,4.8974358974359
44,"Phantom Assassin",69,"Doom",178,192,370,0.481081081081081,4.74358974358974
44,"Phantom Assassin",70,"Ursa",101,91,192,0.526041666666667,2.46153846153846
44,"Phantom Assassin",71,"Spirit Breaker",190,190,380,0.5,4.87179487179487
44,"Phantom Assassin",72,"Gyrocopter",59,73,132,0.446969696969697,1.69230769230769
44,"Phantom Assassin",73,"Alchemist",177,214,391,0.452685421994885,5.01282051282051
44,"Phantom Assassin",74,"Invoker",321,348,669,0.479820627802691,8.57692307692308
44,"Phantom Assassin",75,"Silencer",218,215,433,0.503464203233256,5.55128205128205
44,"Phantom Assassin",76,"Outworld Devourer",26,60,86,0.302325581395349,1.1025641025641
44,"Phantom Assassin",77,"Lycan",13,23,36,0.361111111111111,0.461538461538462
44,"Phantom Assassin",78,"Brewmaster",26,27,53,0.490566037735849,0.67948717948718
44,"Phantom Assassin",79,"Shadow Demon",44,47,91,0.483516483516484,1.16666666666667
44,"Phantom Assassin",80,"Lone Druid",22,23,45,0.488888888888889,0.576923076923077
44,"Phantom Assassin",81,"Chaos Knight",34,44,78,0.435897435897436,1
44,"Phantom Assassin",82,"Meepo",24,40,64,0.375,0.82051282051282
44,"Phantom Assassin",83,"Treant Protector",66,49,115,0.573913043478261,1.47435897435897
44,"Phantom Assassin",84,"Ogre Magi",133,115,248,0.536290322580645,3.17948717948718
44,"Phantom Assassin",85,"Undying",166,136,302,0.549668874172185,3.87179487179487
44,"Phantom Assassin",86,"Rubick",179,261,440,0.406818181818182,5.64102564102564
44,"Phantom Assassin",87,"Disruptor",147,127,274,0.536496350364963,3.51282051282051
44,"Phantom Assassin",88,"Nyx Assassin",63,71,134,0.470149253731343,1.71794871794872
44,"Phantom Assassin",89,"Naga Siren",21,35,56,0.375,0.717948717948718
44,"Phantom Assassin",90,"Keeper of the Light",51,75,126,0.404761904761905,1.61538461538462
44,"Phantom Assassin",91,"Io",32,42,74,0.432432432432432,0.948717948717949
44,"Phantom Assassin",92,"Visage",23,33,56,0.410714285714286,0.717948717948718
44,"Phantom Assassin",93,"Slark",89,113,202,0.440594059405941,2.58974358974359
44,"Phantom Assassin",94,"Medusa",37,29,66,0.560606060606061,0.846153846153846
44,"Phantom Assassin",95,"Troll Warlord",30,28,58,0.517241379310345,0.743589743589744
44,"Phantom Assassin",96,"Centaur Warrunner",52,55,107,0.485981308411215,1.37179487179487
44,"Phantom Assassin",97,"Magnus",91,152,243,0.374485596707819,3.11538461538462
44,"Phantom Assassin",98,"Timbersaw",72,95,167,0.431137724550898,2.14102564102564
44,"Phantom Assassin",99,"Bristleback",124,159,283,0.438162544169611,3.62820512820513
44,"Phantom Assassin",100,"Tusk",234,317,551,0.424682395644283,7.06410256410256
44,"Phantom Assassin",101,"Skywrath Mage",67,107,174,0.385057471264368,2.23076923076923
44,"Phantom Assassin",102,"Abaddon",110,78,188,0.585106382978723,2.41025641025641
44,"Phantom Assassin",103,"Elder Titan",19,26,45,0.422222222222222,0.576923076923077
44,"Phantom Assassin",104,"Legion Commander",187,249,436,0.428899082568807,5.58974358974359
44,"Phantom Assassin",105,"Techies",22,47,69,0.318840579710145,0.884615384615385
44,"Phantom Assassin",106,"Ember Spirit",98,146,244,0.401639344262295,3.12820512820513
44,"Phantom Assassin",107,"Earth Spirit",62,79,141,0.439716312056738,1.80769230769231
44,"Phantom Assassin",109,"Terrorblade",21,14,35,0.6,0.448717948717949
44,"Phantom Assassin",110,"Phoenix",64,80,144,0.444444444444444,1.84615384615385
44,"Phantom Assassin",111,"Oracle",24,37,61,0.39344262295082,0.782051282051282
44,"Phantom Assassin",112,"Winter Wyvern",174,210,384,0.453125,4.92307692307692
45,"Pugna",46,"Templar Assassin",46,35,81,0.567901234567901,1.03846153846154
45,"Pugna",47,"Viper",19,26,45,0.422222222222222,0.576923076923077
45,"Pugna",48,"Luna",10,14,24,0.416666666666667,0.307692307692308
45,"Pugna",49,"Dragon Knight",7,9,16,0.4375,0.205128205128205
45,"Pugna",50,"Dazzle",36,28,64,0.5625,0.82051282051282
45,"Pugna",51,"Clockwerk",29,16,45,0.644444444444444,0.576923076923077
45,"Pugna",52,"Leshrac",13,5,18,0.722222222222222,0.230769230769231
45,"Pugna",53,"Nature's Prophet",15,20,35,0.428571428571429,0.448717948717949
45,"Pugna",54,"Lifestealer",8,18,26,0.307692307692308,0.333333333333333
45,"Pugna",55,"Dark Seer",17,10,27,0.62962962962963,0.346153846153846
